cn_4	中國	AISpeech Co Ltd	對話式語音 AI，面向車載、家居和企業		DUI 平台；DFM 大模型
cn_402	中國	xiaobing.ai	小冰公司（微軟分拆），AI 伴侶與數字人		小冰
cn_403	中國	Xiaoduo Intelligent Technology Shanghai	曉多科技，電商客服 AI		
cn_404	中國	Xiaohongshu	小紅書，生活方式社區		dots 系列開源模型
cn_405	中國	Xiao-i	小i機器人，對話式 AI		華藏大模型
cn_406	中國	Xiaomi Technology	小米，手機與汽車	收入來自手機、IoT 家電和互聯網服務，2024 年起賣小米 SU7 等電動車；AI 上自研 MiMo 模型。	MiMo 大模型；小米 SU7；Xiaomi HAD
cn_407	中國	XPENG	小鵬汽車，智駕與飛行汽車	小鵬汽車，賣電動車，自研智駕芯片與算法，另佈局飛行汽車和人形機器人。	XNGP；圖靈芯片；IRON 人形機器人
cn_408	中國	XtalPi Inc	晶泰科技，AI+機器人藥物與材料研發	晶泰科技，用 AI 預測加自動化實驗室為藥企做藥物與材料研發外包，按項目和里程碑收費。	藥物發現平台
cn_409	中國	Xuzhou Xcmg Mining Machinery Co Ltd	徐工礦機，礦用機械		無人駕駛礦卡
cn_41	中國	Beijing Kunlun Tech Co Ltd	崑崙萬維，互聯網與 AI，自研天工大模型		天工 AI；Skywork 開源模型；Mureka 音樂
cn_410	中國	Yidu Tech	醫渡科技，醫療大數據	醫渡科技，為醫院和藥企提供醫療數據治理、臨床研究和保險數據服務。	YiduCore
cn_411	中國	Yisa Technology Co Ltd	視頻結構化		
cn_412	中國	YITUTech	依圖科技，計算機視覺與醫療 AI		醫療影像；視覺芯片
cn_413	中國	Yonyou Network Technology	用友，企業軟件		YonGPT
cn_415	中國	Yrobot (英漢思動力)	外骨骼/具身機器人		
cn_416	中國	Yuanfudao	猿輔導，在線教育		小猿學練機
cn_418	中國	Yunnan Baiyao Group Co Ltd	雲南白藥		
cn_419	中國	Z.ai	智譜 AI 的國際品牌	智譜的國際品牌，面向海外開發者提供 GLM 模型 API 與編程訂閱。	GLM 系列
cn_42	中國	Beijing LinkerBot (北京靈感機器人)	靈心巧手，機器人靈巧手		靈巧手
cn_420	中國	Zelos Robotics (之了智能)	具身機器人初創		
cn_421	中國	Zero Zero Robotics Inc	零零科技，消費級無人機		HoverAir
cn_422	中國	ZeroTech (零智科技)	零度智控，無人機		
cn_423	中國	Zhejiang Dahua Technology Co Ltd	大華股份，視頻監控		星漢大模型
cn_426	中國	Zhejiang Tonghuashun Intelligent Technology	同花順，金融信息	同花順，賣股票行情軟件與增值服務給散戶，並提供問財 AI 投顧。	問財 HithinkGPT
cn_427	中國	Zhejiang Uniview Technologies Co Ltd	宇視科技，視頻監控		梧桐大模型
cn_428	中國	Zhejiang Youlu Robot Technology Co Ltd	有鹿機器人，清潔機器人		
cn_43	中國	Beijing Luchen Technology Co Ltd	潞晨科技，大模型訓練加速		Colossal-AI
cn_432	中國	Zhuiyi Technology	追一科技，企業對話 AI		博文大模型
cn_434	中國	Ziyan UAV (紫燕無人機)	無人機		
cn_435	中國	Zkteco Co Ltd	熵基科技，生物識別		門禁與考勤
cn_436	中國	Zoomlion Heavy Ind Sci Technology	中聯重科，工程機械		智能工程機械
cn_437	中國	ZTE Corp	中興通訊，通信設備		星雲大模型
cn_44	中國	Beijing Lynxi Technologies Co Ltd	靈汐科技，類腦計算芯片		KA200 類腦芯片
cn_46	中國	Beijing NavInfo Co Ltd	四維圖新，高精地圖與智駕		高精地圖；智駕解決方案
cn_48	中國	Beijing Pimchip Technology Co Ltd	存算一體芯片		
cn_5	中國	Alibaba Group	電商與雲計算巨頭，自研通義大模型並大規模開源	電商（淘寶天貓）、雲計算（阿里雲）和本地生活為三大收入來源；AI 上自研通義千問並大量開源，通過阿里雲賣算力與模型服務變現。	通義千問（Qwen）系列；阿里雲百鍊
cn_50	中國	Beijing RealAI Technology Co Ltd	瑞萊智慧，清華背景，AI 安全與可信 AI		RealSafe 平台；深度偽造檢測
cn_51	中國	Beijing Samsung Telecom R&D Center	三星北京通信研究院		
cn_52	中國	Beijing Shengshu Technology Co Ltd	生數科技，清華背景，視頻生成模型		Vidu 視頻生成
cn_55	中國	Beijing SinoVoice Technology Co Ltd	捷通華聲，語音與語言技術		靈雲 AI 平台
cn_56	中國	Beijing SoundAI Technology Co Ltd	聲智科技，遠場語音交互		聲學前端算法
cn_57	中國	Beijing SuperMap Software Co Ltd	超圖軟件，地理信息系統（GIS）		SuperMap GIS
cn_58	中國	Beijing Tianrongxin Software Co Ltd	天融信，網絡安全		防火牆；安全大模型
cn_59	中國	Beijing Tsing Micro Intelligent Technology Co Ltd	清微智能，可重構計算芯片		
cn_6	中國	Aluminum Corp of China Ltd	中鋁集團，鋁業央企，AI 用於冶煉生產優化		冶煉智能控制
cn_61	中國	Beijing Volcano Engine Technology Co Ltd	火山引擎，字節跳動的雲與 AI 服務	字節跳動的雲業務，對企業賣雲計算、豆包大模型 API 和數據產品，按調用量或資源收費。	豆包大模型 API；火山方舟
cn_62	中國	Beijing Voyager Technology Co Ltd	北科天繪/Voyager，激光雷達相關技術		激光雷達
cn_64	中國	Beijing Wanji Technology Co Ltd	萬集科技，交通感知與車路協同		激光雷達；ETC 設備
cn_66	中國	Beijing Xiaoyu Intelligent Mfg Technology Co Ltd	小雨智造，具身機器人		柔性裝配機器人
cn_7	中國	Anhui Efort Robot (安徽埃夫特)	國產工業機器人本體制造商		多關節工業機器人；噴塗機器人
cn_70	中國	Beijing Yunji Technology Co Ltd	雲跡科技，酒店服務機器人		
cn_72	中國	Beijing Zhipu Huazhang Technology Co Ltd	智譜 AI，清華背景，基礎大模型	智譜，研發 GLM 系列大模型，主要收入來自政企私有化部署項目，其次是 API 與智譜清言 C 端產品。	GLM 系列；智譜清言；CodeGeeX
cn_73	中國	Beijing Zhongguancun Kejin Technology Co	中關村科金，企業對話與金融 AI		得助大模型平台
cn_74	中國	BGI Shenzhen Co Ltd	華大基因，基因測序與生命科學 AI		基因組學分析
cn_75	中國	BionicDL (仿生動力)	仿生動力，具身機器人相關企業		
cn_76	中國	Black Sesame Technologies (黑芝麻智能)	自動駕駛計算芯片	為車企提供自動駕駛計算芯片和配套軟件，客戶以國內車企為主。	華山、武當系列芯片
cn_77	中國	Bosch China Robotics (博世中國機器人)	博世在華機器人與自動化業務		工業自動化方案
cn_78	中國	BYD	比亞迪，新能源汽車與電池巨頭，自研智駕	全球最大新能源車企之一，收入來自整車銷售與動力電池；自研天神之眼智駕並全系標配。	天神之眼智駕；刀片電池
cn_79	中國	ByteDance Seed	字節跳動大模型研究團隊	字節跳動的大模型研究團隊，研發豆包系列模型，供抖音等內部產品使用，並通過火山引擎對外售賣 API。	豆包（Doubao）大模型；Seedream、Seedance
cn_8	中國	Anhui Guoqi Technology Co Ltd	國汽智控，智能網聯汽車		智能駕駛操作系統
cn_80	中國	CAERI Intelligent Connected Technology	中國汽研旗下，智能網聯汽車測試與研發		智能網聯測試服務
cn_81	中國	Camsense (歡創科技)	機器人視覺與激光雷達傳感器		三角測距激光雷達
cn_82	中國	CASC Rainbow / CH Series (彩虹無人機)	航天科技集團旗下，軍用及工業無人機		彩虹系列無人機
cn_83	中國	CASIC Intelligent Technology Res Inst Co	航天科工智能研究院		
cn_85	中國	CATL Robotics (寧德時代機器人)	寧德時代內部機器人與智能製造		電池產線機器人
cn_86	中國	CCCC (China Communications Construction Co) Ltd	中國交建，基建央企		
cn_88	中國	CCTEG Xian Res Inst Group Co Ltd	中煤科工西安研究院		
cn_89	中國	Changjiang Spatial Information Technology	長江空間信息		
cn_90	中國	Changsha Mining Metallurgy Institute	長沙礦冶研究院，礦冶科研機構		智能選礦
cn_92	中國	Cheetah Mobile	獵豹移動，從工具軟件轉向服務機器人與 AI		獵戶星空服務機器人
cn_95	中國	Chengdu Sobey Digital Technology Co Ltd	索貝，廣電媒體技術		
cn_96	中國	Chery New Energy Automobile Co Ltd	奇瑞新能源，整車製造		新能源車型
cn_97	中國	China Academy of Railway Sciences	中國鐵道科學研究院		鐵路智能運維
cn_98	中國	China Building Materials Academy	中國建材總院		
cn_99	中國	China CITIC Bank	中信銀行		
us_1	美國	3DiVi Inc	人臉識別		
us_10	美國	Adobe	創意軟件，自研生成模型	賣創意軟件訂閱（Photoshop 等），自研 Firefly 生成模型並聲稱訓練數據可商用。	Firefly 生成模型；Photoshop
us_100	美國	BostonGene	腫瘤分子分析		
us_101	美國	Brain Corp	商用自主清潔機器人軟件		BrainOS
us_103	美國	Brave	隱私瀏覽器		Leo AI
us_104	美國	Bridgewater Associates	全球最大對沖基金，AI 投研		AIA 實驗室
us_105	美國	Burro	農業協作機器人		
us_106	美國	Cambridge Mobile Telematics	駕駛行為分析		
us_107	美國	Canary Speech	語音健康檢測		
us_11	美國	Advanced Space	航天任務設計		CAPSTONE
us_111	美國	Capital One	銀行，重投 AI		Eno 助手
us_112	美國	Carbon Robotics	激光除草農業機器人		LaserWeeder
us_113	美國	Carnegie Robotics	機器人傳感器		
us_114	美國	Cartesia	狀態空間模型（SSM）語音生成		Sonic 語音模型
us_115	美國	Cartken	配送與工業自主機器人		
us_116	美國	Cartwheel	3D 動畫生成		
us_120	美國	Cerebras	晶圓級 AI 芯片	賣晶圓級 AI 芯片和系統，並提供高速推理雲服務。	WSE-3；推理雲
us_122	美國	Cerence AI	車載語音助手		CaLLM
us_124	美國	CFD Research Corp	國防仿真研究		
us_127	美國	Chan Zuckerberg Initiative	扎克伯格夫婦的慈善機構，做生物 AI		虛擬細胞模型
us_128	美國	Charles River Analytics	國防 AI 研究		
us_129	美國	Chegg Inc	學習平台		
us_13	美國	Aeolus Robotics Inc	養老與家用服務機器人		Aeo 機器人
us_130	美國	Chewy	寵物電商		
us_131	美國	Cisco	網絡設備巨頭		Foundation-sec 安全模型
us_133	美國	Clarifai	計算機視覺與 AI 平台		Clarifai 平台
us_135	美國	Clone Robotics	仿生肌肉人形機器人		Clone Alpha
us_137	美國	Cobalt Speech & Language	定製語音技術		
us_138	美國	Coco Robotics	配送機器人		
us_139	美國	Cognex Corp	機器視覺		In-Sight 視覺系統
us_14	美國	Aescape	AI 機器人按摩		Aescape 按摩機器人
us_140	美國	Cognichip	AI 芯片設計		
us_141	美國	Cognizant Technology Solutions	IT 服務		企業 AI 服務
us_142	美國	ColdQuanta	量子計算（Infleqtion）		
us_143	美國	comma.ai	開源駕駛輔助		openpilot；comma 3X
us_147	美國	Contextual AI	企業 RAG		
us_149	美國	Core4ce	國防 IT		
us_15	美國	AEye	車載激光雷達		4Sight 激光雷達
us_151	美國	Corteva Agriscience	農業種子與作物保護		育種 AI
us_152	美國	Covariant	機器人基礎模型		RFM-1
us_154	美國	CQG Inc	期貨交易平台		
us_155	美國	Cruise	通用汽車旗下 Robotaxi		
us_156	美國	Curai Health	AI 初級診療		
us_158	美國	Cursor	Anysphere 的 AI 編程編輯器	Anysphere 公司的 AI 編程編輯器，按訂閱收費，是增長最快的開發者工具之一。	Cursor；Composer 模型
us_159	美國	Cybral	網絡安全		
us_16	美國	Affectiva	情感識別 AI，MIT 媒體實驗室孵化		車內情緒監測
us_160	美國	Cycorp Inc	常識知識庫與符號推理		Cyc
us_161	美國	Cyngn	工業自動駕駛車輛		
us_164	美國	Databricks	數據與 AI 平台	賣數據湖倉平台訂閱，幫企業管理數據並訓練、部署 AI 模型。	Mosaic AI；DBRX
us_165	美國	Datadog	雲監控		Bits AI；Toto 時序模型
us_166	美國	Dataminr	實時事件風險情報		Dataminr Pulse
us_168	美國	Dedrone	反無人機		
us_17	美國	AGCO Corp	農業機械，精準農業 AI		Fendt 等拖拉機；PTx 精準農業
us_170	美國	Deep Instinct	深度學習防病毒		
us_171	美國	Deep Origin	計算生物學		
us_172	美國	Deepcell	AI 單細胞形態學		REM-I
us_174	美國	Deepgram	語音識別 API		Nova 模型
us_175	美國	DeepHealth	RadNet 旗下影像 AI		
us_176	美國	DeepScribe	病歷記錄 AI		
us_177	美國	DeepSig Inc	AI 無線信號處理		
us_178	美國	DeepTempo	網絡安全		
us_18	美國	Agility Robotics	雙足人形物流機器人	賣雙足人形機器人 Digit 給物流倉庫，以機器人即服務方式按月收費。	Digit
us_181	美國	Dexai Robotics	廚房機器人		Alfred
us_182	美國	Dexterity Inc	物流機器人		Mech 雙臂機器人
us_183	美國	Diagnocat	牙科影像 AI		
us_184	美國	Dialpad	AI 通話平台		
us_185	美國	Diffbot	網頁知識圖譜		
us_186	美國	Digital Diagnostics	自主 AI 診斷		LumineticsCore
us_187	美國	Digital Global Systems Inc	頻譜分析		
us_188	美國	Diligent Robotics	醫院服務機器人		Moxi
us_189	美國	DOCOMO Innovations Inc	NTT Docomo 美國		
us_190	美國	Dolby Lab Licensing Corp	音頻技術		
us_191	美國	Doma	產權保險 AI		
us_192	美國	Dorabot	藍胖子，物流機器人		
us_194	美國	Dreamfold	生成式 AI 初創		
us_196	美國	DRW	自營交易公司		
us_198	美國	Dyno Therapeutics	AI 設計基因治療載體		CapsidMap
us_199	美國	Eagleview	航拍影像分析		
us_202	美國	Ekso Bionics	外骨骼		
us_203	美國	Elbit Systems of America	以色列埃爾比特美國分部		
us_204	美國	Elemental Cognition	神經符號推理 AI		Cogent
us_206	美國	Elicit	AI 科研文獻助手		Elicit
us_207	美國	Ellipsis Health	語音心理健康評估		
us_208	美國	ELSA Corp	英語發音 AI		
us_209	美國	Elucidata	生物數據平台		Polly
us_210	美國	Embodied	陪伴機器人		Moxie
us_211	美國	EMOTIV	腦電設備		
us_212	美國	EnsoData	睡眠診斷 AI		
us_214	美國	Entrust	身份認證與安全		
us_215	美國	Enveda	天然產物 AI 藥物發現		
us_216	美國	Epsilon Systems Solutions Inc	國防工程服務		
us_217	美國	Equilibrium Energy	儲能與電力交易		
us_218	美國	Eudia	法律 AI		
us_22	美國	Aigen	太陽能除草機器人		
us_220	美國	EvenUp	人身傷害法律 AI		
us_221	美國	EvolutionaryScale	蛋白質語言模型		ESM3
us_223	美國	EXL Service Holdings Inc	數據分析服務		
us_224	美國	Expedition Technology	國防信號處理 AI		
us_226	美國	EY-Parthenon	安永戰略諮詢		
us_227	美國	FANUC America	發那科美國，工業機器人		工業機器人
us_228	美國	FarmWise (acquired by Taylor Farms)	除草機器人		
us_231	美國	FICO	信用評分與決策分析		FICO Score；FICO 平台
us_232	美國	FieldAI	野外機器人基礎模型		
us_233	美國	Figure	通用人形機器人	研發通用人形機器人，與寶馬等工廠合作試點，並自研 Helix 視覺語言動作模型。	Figure 02/03；Helix 模型
us_236	美國	Fireworks AI	推理即服務		推理平台
us_239	美國	Flagship Pioneering	生物科技孵化器		
us_24	美國	Aimesoft	多模態 AI		
us_240	美國	Flexiv Robotics	力控自適應機器人		Rizon
us_241	美國	Flock	車牌識別攝像頭		Flock Safety
us_242	美國	FMR LLC	富達投資		
us_243	美國	Forterra	軍用自主車輛（原 RRAI）		
us_245	美國	Fractal	AI 分析服務		
us_249	美國	Galois Inc	形式化驗證與安全		
us_251	美國	Gametime	票務平台		
us_253	美國	Gatik	中短途自動駕駛貨運		B2B 自動駕駛卡車
us_255	美國	GEICO	伯克希爾旗下車險		
us_257	美國	Geminus	工業流程 AI		
us_258	美國	General Atomics	國防與能源，無人機		MQ-9 死神無人機
us_259	美國	General Dynamics Mission Systems	通用動力任務系統		
us_260	美國	General Electric	工業巨頭（航空）		航空發動機智能運維
us_261	美國	Generate:Biomedicines	生成式蛋白藥物		Chroma 模型
us_262	美國	Genesis Molecular AI	分子 AI 藥物發現		GEMS
us_264	美國	Ghost Autonomy	自動駕駛（已關閉）		
us_265	美國	Ghost Robotics	軍用四足機器人		Vision 60
us_266	美國	Giant.AI	通用機器人（已關閉）		
us_267	美國	Ginkgo Bioworks Inc	合成生物學平台		蛋白模型
us_268	美國	GITAI	太空機器人		
us_271	美國	Grammarly	寫作助手	寫作輔助工具，向個人和企業訂閱收費。	Grammarly；Superhuman
us_273	美國	Gray Swan	AI 安全與紅隊		Cygnet
us_274	美國	GreenSight	無人機遙感		
us_275	美國	GreyOrange	倉儲機器人與調度軟件		GreyMatter
us_276	美國	Gridmatic	電力市場 AI 交易		
us_277	美國	Gridspace	語音分析		
us_278	美國	Groundlight AI	視覺問答式監測		
us_28	美國	AKASA	醫院收入週期 AI		
us_282	美國	H2O.ai	開源機器學習平台		H2O Driverless AI
us_283	美國	Halodi Robotics	人形機器人（現 1X）		EVE；NEO
us_284	美國	Harvest CROO Robotics	草莓採摘機器人		
us_285	美國	Hayden AI	公交車道執法視覺 AI		
us_287	美國	Helm.ai	無監督學習自動駕駛軟件		Helm.ai Driver
us_288	美國	Higgsfield AI	視頻生成		
us_289	美國	Hippocratic AI	醫療護理智能體	研發醫療語音智能體，替醫院做隨訪、術前提醒等非診斷類溝通。	醫療 AI 護士
us_290	美國	Hive	內容審核與深度偽造檢測		Hive 模型
us_291	美國	Hologic Inc	女性健康與影像設備		Genius AI
us_292	美國	Holonic	機器人初創		
us_293	美國	Honda Research Institute USA Inc	本田研究院		
us_294	美國	Honeywell	工業自動化		Forge 工業 AI
us_297	美國	HRL Laboratories LLC	波音與通用合資研究所		
us_298	美國	Hugging Face	開源模型社區與平台	開源模型託管社區，收入來自企業版、推理端點和算力服務。	Hub；Transformers 庫
us_299	美國	Hume AI	情感語音 AI		EVI 語音接口
us_3	美國	Abacus.AI	企業 AI 平台與智能體		ChatLLM；Smaug 模型
us_30	美國	Alphabet Inc	谷歌母公司，含 DeepMind 與 Waymo	谷歌母公司，收入來自搜索和 YouTube 廣告、谷歌雲；AI 上有 Gemini 模型、DeepMind 研究和 Waymo 自動駕駛。	Gemini；Gemma；Waymo
us_301	美國	Huntington Ingalls (HII)	軍艦製造與無人艇		
us_302	美國	Hyperplane (acquired by Nubank)	金融基礎模型，被 Nubank 收購		
us_303	美國	Iambic Therapeutics	AI 藥物發現		NeuralPLexer
us_304	美國	IBM	企業 IT 與 AI	收入來自混合雲軟件和諮詢服務；AI 上推 watsonx 平台和開源 Granite 模型。	watsonx；Granite 模型
us_306	美國	ID R&D	生物識別活體檢測		
us_308	美國	Illumina	基因測序		測序儀
us_309	美國	Imagen Technologies	醫學影像 AI		
us_31	美國	Amazon	電商與雲巨頭，自研模型與芯片	收入來自電商、AWS 雲和廣告；AI 上通過 Bedrock 賣多家模型，自研 Nova 模型與 Trainium 芯片。	Nova 模型；Bedrock；Trainium 芯片；倉儲機器人
us_310	美國	Imagry | Autonomous Driving	無高精地圖自動駕駛		
us_311	美國	Imbue	推理與編程智能體		Sculptor
us_312	美國	Immunai	單細胞免疫圖譜 AI		AMICA
us_313	美國	Impulse Space	在軌運輸		
us_314	美國	Imubit	流程工業閉環 AI		
us_315	美國	Inceptive	RNA 設計 AI，Transformer 作者之一創辦		mRNA 設計
us_317	美國	Inflection AI	對話 AI，後轉企業服務		Pi
us_318	美國	Infrrd	文檔抽取		
us_32	美國	Ambi Robotics	包裹分揀機器人		AmbiSort
us_320	美國	insitro	機器學習藥物發現		ML 藥物平台
us_321	美國	Insmed Incorporated	罕見病藥企		
us_323	美國	Insulet Corp	胰島素泵		Omnipod
us_324	美國	Intel Corp	芯片巨頭	賣 PC 與服務器 CPU，做晶圓代工，AI 加速器進展落後。	Gaudi 加速器；Core Ultra
us_325	美國	Intelligent Security Systems (ISS)	視頻安防		
us_326	美國	Intercom	客服智能體		Fin
us_327	美國	InterDigital Inc	無線與視頻專利		
us_329	美國	Intuitive Surgical Operations Inc	手術機器人龍頭	賣達芬奇手術機器人及耗材和維保服務，耗材是主要持續收入。	達芬奇手術機器人
us_33	美國	Ambient.ai	視頻安防 AI		智能監控平台
us_330	美國	inVia Robotics	倉儲機器人		
us_331	美國	Inworld AI	遊戲 NPC AI		
us_332	美國	Iris Automation Inc	無人機避障		Casia
us_333	美國	iRobot	掃地機器人		Roomba
us_334	美國	Iron Ox	室內農場機器人		
us_336	美國	Isuzu North America	五十鈴北美		
us_338	美國	Jibo	社交機器人（已停運）		
us_339	美國	Joby Aviation	電動垂直起降飛行器	研發電動垂直起降飛行器，計劃運營空中出租車服務。	S4 eVTOL
us_34	美國	AMD	芯片巨頭，AI 加速器	賣 CPU、GPU 和數據中心 AI 加速器（Instinct 系列），與英偉達競爭。	Instinct MI 系列 GPU
us_340	美國	John Deere	農業機械，自動駕駛拖拉機	賣農機，推進自動駕駛拖拉機和精準噴灑 See & Spray，並收取軟件訂閱。	See & Spray；自動駕駛拖拉機
us_341	美國	John Snow Labs	醫療 NLP		Spark NLP
us_343	美國	Kasisto AI	銀行對話 AI		KAI
us_345	美國	Kensho Technologies	標普旗下金融 AI		Kensho NLP
us_346	美國	Kernel	非侵入式腦成像		Kernel Flow
us_347	美國	Kintsugi	語音抑鬱檢測		
us_348	美國	Kitware Inc	開源科學可視化與計算機視覺		VTK；CMake
us_349	美國	Kiwibot	校園配送機器人		
us_35	美國	American GNC Corp	導航與制導系統		
us_350	美國	Kneron	邊緣 AI 芯片		KL 系列
us_351	美國	Knexus	國防 AI 研究		
us_352	美國	Kodiak	自動駕駛卡車		Kodiak Driver
us_353	美國	Koidra	溫室自主控制		
us_354	美國	Kumo	關係型深度學習		
us_355	美國	Lambda	GPU 雲		GPU 雲服務
us_356	美國	Lamini	企業大模型微調平台		記憶微調
us_358	美國	Latitude AI	福特旗下輔助駕駛		
us_36	美國	Amira Learning	閱讀輔導 AI		
us_362	美國	Lightelligence	光子計算		
us_366	美國	Lila Sciences	Flagship 孵化，AI 科學自動化		
us_367	美國	LILT AI	企業翻譯 AI		
us_369	美國	Liquid AI	MIT 背景，液態神經網絡基礎模型		LFM 模型
us_370	美國	Lirio	行為科學 AI		
us_371	美國	Little Place Labs	在軌衛星 AI		
us_372	美國	LiveIntent (Zeta Global Co)	郵件廣告		
us_373	美國	Lockheed Martin	國防巨頭		自主系統
us_374	美國	Locomation	卡車編隊（已關閉）		
us_375	美國	LocusBotics Origin	Locus Robotics 倉儲 AMR		
us_378	美國	Lucent Technologies Bell Labs innovations	貝爾實驗室（諾基亞旗下）		
us_379	美國	Luma AI	3D 與視頻生成		Dream Machine；Ray 模型
us_38	美國	ANDRO Computational Solutions LLC	國防通信 AI		
us_380	美國	Luminar Technologies	車載激光雷達	賣車載激光雷達給車企，客戶包括沃爾沃。	Iris 激光雷達
us_381	美國	Magic	超長上下文編程模型		LTM 模型
us_382	美國	Magic Unicorn	遊戲 AI 初創		
us_386	美國	Mastercard Insights & Intelligence	萬事達數據分析		Decision Intelligence
us_387	美國	Matic Robots	家用清潔機器人		
us_388	美國	Matroid	視頻計算機視覺平台		
us_39	美國	Anduril Industries	國防科技，自主武器系統	國防科技公司，向美軍及盟國賣自主無人機、反無人機系統、監視塔和指揮軟件 Lattice。	Lattice 平台；Fury 無人機；Ghost
us_390	美國	May Mobility	自動駕駛接駁		Robotaxi
us_394	美國	MeetKai Inc	語音助手		
us_395	美國	Megagon Labs	Recruit 旗下 NLP 研究		
us_396	美國	Merlin Labs	飛機自主駕駛		
us_397	美國	Meta	社交巨頭，開源大模型	收入幾乎全部來自 Facebook、Instagram 的廣告；AI 上開源 Llama 模型，並大規模投入算力。	Llama 系列；Meta AI
us_399	美國	Metron Aviation	空管流量管理		
us_4	美國	Abridge	醫生問診語音轉病歷	把醫生問診錄音自動生成病歷，按醫生數向醫療系統收費。	Abridge 臨床文檔
us_40	美國	Anki	消費機器人（已關閉）		Vector；Cozmo
us_400	美國	Metron Inc	國防建模與分析		
us_401	美國	Microblink	證件掃描		
us_402	美國	Microsoft	軟件巨頭	收入來自 Azure 雲、Office 和 Windows；AI 上投資 OpenAI 並推出 Copilot 系列產品。	Copilot；Phi 模型；MAI
us_403	美國	Midjourney	圖像生成	圖像生成服務，完全靠用戶訂閱收費，未融資。	Midjourney
us_404	美國	Mirage	生成式視頻/遊戲（名稱不明確）		
us_405	美國	Miso Robotics	廚房機器人		Flippy
us_406	美國	Mitsubishi Electric (US)	三菱電機美國研究實驗室		
us_409	美國	Modulate	遊戲語音反騷擾		ToxMod
us_41	美國	Anthropic	AI 安全與前沿大模型	研發 Claude 系列模型，收入主要來自企業和開發者的 API 調用，以及 Claude 訂閱與 Claude Code。	Claude 系列模型；Claude Code
us_410	美國	Moises	音軌分離		
us_412	美國	Moloco	廣告機器學習		
us_413	美國	Monarch Tractor	電動智能拖拉機		MK-V
us_414	美國	MongoDB	文檔數據庫		Atlas 向量搜索
us_416	美國	Mosaic	名稱指向不明確，可能為 MosaicML（已被 Databricks 收購）		
us_417	美國	Motional	現代與 Aptiv 合資 Robotaxi		Ioniq 5 Robotaxi
us_418	美國	Moveo.AI	客服 AI		
us_42	美國	Anumana Inc	心電圖 AI		
us_420	美國	Mytra	三維倉儲系統		
us_421	美國	Nanonets	文檔智能		
us_422	美國	Nanotronics	AI 工業檢測顯微鏡		
us_423	美國	NantHealth	醫療信息		
us_424	美國	Natera	基因檢測		
us_425	美國	Nauticus Robotics	水下機器人		Aquanaut
us_426	美國	Near Earth Autonomy	航空自主系統		
us_427	美國	NEC Corp America	NEC 美國		
us_428	美國	Neo Cybernetica	機器人初創		
us_429	美國	Netflix	流媒體		推薦系統
us_43	美國	Apple	消費電子，自研端側與雲端模型	收入來自 iPhone 等硬件和服務；AI 以端側模型為主，推 Apple Intelligence。	Apple Intelligence
us_431	美國	Neurable	腦電耳機		
us_432	美國	Neurala	工業視覺 AI		
us_433	美國	Neuralink	腦機接口		N1 植入物
us_437	美國	New England Biolabs	分子生物學試劑		
us_438	美國	Nexa AI	端側小模型		Octopus 模型
us_439	美國	NextRoll	廣告重定向		
us_44	美國	Applied Intuition	自動駕駛仿真與車輛軟件	賣自動駕駛仿真工具鏈和車輛操作系統給車企與國防客戶。	仿真工具鏈；車載 OS
us_440	美國	Neya Systems	國防自主地面車輛		
us_441	美國	Niantic Spatial Inc	Niantic 分拆，地理空間 AI		大地理模型
us_442	美國	NielsenIQ	消費數據		
us_443	美國	Nike	運動品牌		
us_444	美國	Nimble Robotics	自主倉儲履約		
us_445	美國	Nissan North America Inc	日產北美		
us_446	美國	Nixtla	時序預測		TimeGPT
us_449	美國	Norm Ai	合規智能體		
us_45	美國	AppTek.ai	語音識別與翻譯		
us_450	美國	Normal Computing	熱力學計算芯片		
us_451	美國	Northrop Grumman Space	諾斯羅普·格魯曼航天業務		衛星系統
us_452	美國	Nous Research	開源大模型研究		Hermes 模型
us_455	美國	NTT Research	NTT 基礎研究		
us_456	美國	Numenta	類腦計算		千腦理論
us_457	美國	Nuro	自動駕駛與配送		Nuro Driver
us_458	美國	NV5 Geospatial	地理空間分析		
us_459	美國	NVIDIA	GPU 與 AI 計算龍頭	賣數據中心 GPU 與整機系統，是 AI 訓練算力的主要供應商，另有遊戲顯卡和汽車芯片。	GPU；CUDA；Nemotron；Cosmos
us_46	美國	Apptronik	人形機器人	研發人形機器人 Apollo，面向製造和物流，與梅賽德斯、谷歌 DeepMind 合作。	Apollo
us_461	美國	OATI	電網軟件		
us_463	美國	ObjectVideo	視頻分析		
us_465	美國	Oceaneering	海洋工程與水下機器人		ROV
us_466	美國	Oceanit	科技研發		
us_468	美國	Odyssey	世界模型與 3D 生成		
us_47	美國	Arcee AI	小型語言模型與模型合併		SuperNova；MergeKit
us_472	美國	Onward Robotics	倉儲機器人		
us_474	美國	OpenAI	前沿大模型	研發 GPT 系列模型，收入來自 ChatGPT 訂閱（個人與企業）和 API 調用，微軟是最大合作方。	GPT 系列；ChatGPT；Sora
us_476	美國	Optimus Ride	自動駕駛接駁（已被收購）		
us_477	美國	Orbital	名稱不明確		
us_478	美國	Orfium	音樂版權 AI		
us_479	美國	OSARO	機器人揀選		
us_48	美國	Archer Aviation	電動垂直起降飛行器（eVTOL）		Midnight
us_480	美國	Otter.ai	會議轉寫		
