cn_375	Unitree Robotics	https://www.unitree.com	宇樹科技，四足與人形機器人	實驗室想研究足式機器人，得自己從電機減速機開始組一台會走的出來	買家多是大學實驗室、機器人課題組和企業研發部門，買回去當現成的移動平台跑自己的演算法；電力公司拿機器狗做變電站巡檢，表演與影視場合則多為租用。原本研究團隊要做足式機器人，得自己從電機、減速機開始組一台。
cn_376	Verisilicon Microelectronics Shanghai Co	https://www.verisilicon.com	芯原股份，芯片設計服務與 IP	家電車廠想要自家規格的晶片卻沒有設計能力，只能買通用貨遷就別人	客戶是沒有能力從頭做晶片的公司：家電廠、車廠、物聯網模組商，甚至網路大廠。可以只買一塊 NPU 或 GPU 的電路設計授權，接進自家晶片跑影像辨識；也可以把設計到投片量產整包委託。原本只能買現成通用晶片，規格得遷就別人。
cn_377	Vita Dynamics (維塔動力)	（無官網）	具身機器人初創		
cn_378	vivo	https://www.vivo.com	智能手機	賣給一般消費者的手機廠，模型不對外授權，只裝進自家機子做相簿檢索與語音代操作	賣的是手機，模型不對外授權，只裝在自家機子上：相簿輸入「上個月在海邊那張」就找出照片、消除路人、修復舊照，語音助理能接著指令代操作設定；端側版本讓這些事不上傳雲端也能跑。原本使用者得自己翻相簿、進設定裡逐層點選。
cn_379	WAYTOUS (慧拓智能)	（無官網）	礦區無人駕駛	礦卡司機整天坐在顛簸駕駛室裡三班倒，粉塵大又得繞固定路線來回	客戶是露天煤礦與鐵礦的礦場營運方。礦卡改裝成無人駕駛後，在裝載點與排土場之間固定路線循環跑，遠端調度室一人盯多台，遇到異常再由人接管。礦區沒有行人和紅綠燈，但粉塵大、要三班倒，原本得讓司機整天坐在顛簸的駕駛室裡。
cn_38	Beijing Jingwei Hirain Technology Co Ltd	https://www.hirain.com	經緯恆潤，汽車電子與智能駕駛	替車廠做車上控制器的開發外包，也賣把控制器接上模擬器反覆測試的台架	客戶是整車廠與一級零件供應商的電子研發部門。一邊接案開發車上的控制器，例如車道保持、自動緊急煞車的運算單元；一邊賣硬體在環測試台架——把控制器接上模擬器，在實驗室反覆跑上萬次切入情境。原本這類驗證只能靠試車場實車跑。
cn_380	Weilan Robotics (蔚藍智能)	（無官網）	消費級四足機器人	學生和開發者想動手玩會走的機器狗，能買到的不是太貴就是不給改程式	買家是機器人科系的學生、開發者和買玩具的家庭。四足機器狗開箱就能走跑翻身，附開放介面讓使用者寫自己的步態或視覺程式；家用款則當寵物型陪伴玩具賣。原本學校要做足式機器人研究，得自己從電機、減速機開始組一台。
cn_381	WeRide	https://www.weride.ai	文遠知行，L4 自動駕駛	計程車、園區接駁與夜間清掃這些固定跑的班次，過去都得排滿輪班司機	Robotaxi 掛在網約車平台上接單，乘客用手機叫車，車內沒有司機且限特定區域；無人小巴跑園區接駁，環衛車夜間清掃街道。付錢的多是地方政府與車隊營運商，按車輛和營運服務收費。取代的是計程車司機、接駁駕駛與清潔隊夜班。
cn_382	Westwell Lab	https://www.westwell-lab.com	西井科技，港口自動駕駛	港區貨櫃日夜要連續搬，靠集卡司機輪班開柴油車，調度排隊一直卡	客戶是碼頭與大宗物流營運商。無駕駛室的電動重卡在港區把貨櫃從船邊運到堆場，配車隊管理系統排班，電量不足就開進換電站幾分鐘換完繼續跑。港區路線固定但日夜連續，原本由集卡司機輪班開柴油車，調度與排隊等櫃是瓶頸。
cn_383	Whale Wave Technology Inc	（無官網）	名稱不明確		
cn_384	White Rhino (白犀牛)	https://www.rino.ai	無人配送車	最後三公里靠外送員騎車一趟趟送，尖峰和雨天最難排到人	付錢的是快遞、商超與生鮮業者，不是收件的消費者。無人小車在城市開放道路上跑最後三公里——從門市或站點裝貨，自己過紅綠燈開到社區門口，收件人掃碼取件，按車或按單計費。原本這段由外送員騎電動車一趟趟送，尖峰和雨天最難排班。
cn_385	Wind Information	https://www.wind.com.cn	萬得，金融數據終端	研究員要一組跨年度財務數字，得自己翻年報抄進表格再核對	訂戶是基金、券商、銀行的研究員與交易員。終端把上市公司財報、行情與債券條款整理成可直接拉表、跑回測的資料庫，在中國市場的角色相當於彭博。AI 助理讓人直接問「近三年營收成長超過兩成的醫藥股」。原本得自己翻年報抄數字。
cn_386	Winning Health Technology Group Co Ltd	https://www.winning.com.cn	衛寧健康，醫療信息化	醫師看完診才開始補打病歷，常拖到下班；病歷資料又不能送出醫院	客戶是醫院的資訊科，賣的是掛號、醫囑、電子病歷這類跑在院內機房的核心系統，收入多來自導入專案與逐年維護。模型也部署在院內不出網：醫師口述後自動整理成病歷格式、生成出院摘要。原本病歷要醫師看完診再一份份補打，常拖到下班後。
cn_387	WizardQuant	https://www.wizardquant.com	九坤投資，量化私募	買賣點過去靠基金經理看報告和盤感決定，一個人盯不了那麼多標的	錢來自機構與高淨值投資人認購的私募基金。做的事是從歷史行情、財報和另類資料裡找短週期的價格規律，寫成程式在股票、期貨、期權市場自動下單，人不看盤、只維護模型與風控參數。原本同樣的部位由基金經理人憑研究報告和盤感決定。
cn_388	Wonders Information Co Ltd	https://www.wondersgroup.com	萬達信息，政務醫療信息	看病報銷、預約掛號與疫苗紀錄，過去要市民跑窗口、承辦人員把紙本逐筆鍵入	甲方是市級醫保局、衛健委和政府部門，不是一般企業。做的是民眾實際會碰到的系統：醫保卡結算與異地報銷、健康雲上的預約掛號與疫苗紀錄、公共衛生上報平台。原本這些要市民跑窗口交單據、承辦人員把紙本逐筆輸進電腦。
cn_389	Wondershare Technology Hunan Co Ltd	https://www.wondershare.cn	萬興科技，創意軟件	想剪片的人不想學專業軟體，去背上字幕對嘴配音只能手工或外包	使用者是海外的個人創作者與小型工作室，按月訂閱或買斷。Filmora 是給不想學 Premiere 的人用的剪輯軟體，模型接在裡面做自動去背、上字幕、對嘴翻譯配音與素材生成。原本這些要嘛一幀幀手工摳，要嘛外包剪輯師。
cn_390	Wuhan Kingsoft Office Software Co Ltd	https://www.wps.cn	金山辦公	寫公文、做簡報、算表格這些文書活，過去靠人逐格套公式與排版做出來	個人用戶按年訂閱，另一塊收入來自黨政機關與國企替換微軟 Office 的國產替代採購。AI 掛在文件裡：把長會議紀錄縮成摘要、依提綱起草公文、把表格數據一句話變成圖表。原本這些是文書人員邊寫邊排版、逐格套公式做出來的。
cn_391	Wuhan Landing Intelligence Medical Co	https://www.landing-med.com	蘭丁智能醫學，病理 AI	縣市根本沒有足夠的病理醫師，一人一天看幾十片玻片就是上限	客戶是地方政府的衛健與婦幼部門，承接的是幾十萬人規模的宮頸癌免費篩查。玻片送進機器掃描成數位影像，系統先篩掉大量正常樣本，只把可疑的推給雲端的病理醫師判讀。基層縣市本來就沒有足夠的細胞病理醫師，一人一天看幾十片是上限。
cn_392	Wuhu Automobile Prospective Technology	（無官網）	奇瑞前瞻技術研究		
cn_393	Wuhu Xiongshi Automobile Technology Co	（無官網）	奇瑞雄獅智能座艙	車廠的中控與輔助駕駛整包外採，連改個介面都得等供應商排期	不對外賣，服務的是奇瑞自家車型的產品部門。做車上那套中控系統——語音開空調導航、手機遠端查車況、車機上的音樂與小程式，以及輔助駕駛功能的整合，隨新車一起出廠。原本整車廠這塊多半整包外採供應商方案，連改個介面都要等排期。
cn_394	Wuxi Xishang Bank Co Ltd	https://www.wxsbank.com	錫商銀行，民營數字銀行	買設備的小老闆沒有房產抵押、財報也不齊，在傳統銀行借不到錢	沒有分行，客戶透過 App 和合作通路上門，主力是買設備的中小企業主。做法是把工程機械、生產設備上的物聯網模組回傳的開機時數與產量，當成還款能力的依據來放貸。這類客戶原本沒有房產抵押、財報不完整，在傳統銀行借不到錢。
cn_395	X Square Robot (叉方科技)	https://x2robot.com	自變量機器人，通用具身大模型	疊衣服、插線、收拾散落零件，物件位置每次不同，寫死的程式一變就失效	買家目前主要是工廠與實驗室的自動化團隊，用途是讓機械手做過去程式寫不出來的精細動作——疊衣服、插線、把散落零件收進盒子，這些每次物體位置都不一樣，傳統示教方式只要環境一變就失效。模型直接看攝影機畫面輸出關節動作。
cn_396	Xiamen Chanjing Technology Co Ltd	https://www.chanjing.cc	蟬鏡，數字人視頻	小賣家得自己對鏡頭錄口播，換個商品改個價就重錄，直播還要熬整夜	用戶是抖音、淘寶上的帶貨賣家和內容創作者，按月訂閱。上傳十幾秒真人出鏡的影片複刻出一個數字分身，之後打字就能生成口播影片，或掛著在直播間整夜講解商品。原本小賣家得自己或請主播對鏡頭一條條錄，換個商品、改個價格就要重錄。
cn_4	AISpeech Co Ltd	https://www.aispeech.com	對話式語音 AI，面向車載、家居和企業	開車時要按實體鍵、在家找遙控器，打客服還得等坐席問清來意	客戶是車廠、家電廠和銀行電信的客服部門，語音功能掛的是他們自己的品牌。做的是斷網也能用的車機語音、冷氣電視語音控制，以及客服來電先由機器問清來意再轉接人工。原本這些互動靠實體按鍵、遙控器和排班的坐席人員。
cn_402	xiaobing.ai	https://www.xiaoice.cn	小冰公司（微軟分拆），AI 伴侶與數字人	做能出鏡說話的虛擬角色，企業拿去講解產品與整夜直播，個人拿來養一個會搭話的對象	企業端賣的是「數字員工」：銀行用它做虛擬理財經理在 App 裡講解產品，電商用虛擬主播整夜直播，也替真人網紅做 AI 分身接商案。消費端則是讓用戶養一個有性格、會主動搭話的虛擬伴侶。原本這些位置要真人排班，深夜最難補人。
cn_403	Xiaoduo Intelligent Technology Shanghai	https://www.xiaoduoai.com	曉多科技，電商客服 AI	大促前得臨時招一批客服答尺碼庫存物流，訓練完檔期也結束了	客戶是淘寶、京東、抖音上的賣家，尤其是客服量集中在大促期間的中大型店鋪。機器人接進店鋪後台，代答尺碼、庫存、物流到哪、能不能退這類重複問題，答不了才轉人工。原本賣家得在雙十一前臨時招一批客服，訓練完活動也結束了。
cn_404	Xiaohongshu	https://www.xiaohongshu.com	小紅書，生活方式社區	想知道這家餐廳雷不雷，得自己翻幾十篇心得比對分歧的說法	收入來自廣告和站內電商抽成，用戶是來查「這家餐廳雷不雷」「這支口紅適不適合黃皮」的年輕人。AI 用在站內搜尋與問答：把幾千篇筆記的分歧意見歸納成一段回答並附上出處。原本使用者得自己翻幾十篇筆記比對。模型權重也對外開源。
cn_405	Xiao-i	https://www.xiaoi.com	小i機器人，對話式 AI	帳單與辦事流程這類重複來電靠坐席照話術本一通通接，資料還不能出網	客戶是銀行、電信和政務單位的客服與辦事窗口。做的是線上客服與電話語音機器人：回答帳單與業務流程這類重複問題，答不了轉真人。賣點是整套裝在客戶自己機房、用不多的算力就能跑，因為這些資料不能出網。原本靠坐席照話術本一通通接。
cn_406	Xiaomi Technology	https://www.mi.com	小米，手機與汽車	橫跨行動裝置、家電與電動車的集團，模型不單賣，用來把三者串成同一套帳號與介面	三塊生意綁在一起：手機、家電和電動車。AI 不單獨賣，用來把它們串成一套——手機上的語音助理與影像處理、進家門後燈與空調自動開關、車機導航與輔助駕駛共用同一個帳號和介面。買家多是已經買過一兩件小米產品、再往裡加的家庭。
cn_407	XPENG	https://www.xiaopeng.com	小鵬汽車，智駕與飛行汽車	市區上下班得自己跟車、變道、繞著找車位，輔助駕駛過去只在高速上派得上用場	賣車給一般消費者，主打輔助駕駛：車主上下班能在市區道路跟車、自動變道與泊車。這套演算法和跑它的車用晶片都自己做，不向 Mobileye 等供應商整包採購，為的是能持續改版下放給既有車主。飛行汽車與人形機器人尚未產生收入。
cn_408	XtalPi Inc	https://www.xtalpi.com	晶泰科技，AI+機器人藥物與材料研發	新藥候選分子靠研究員在實驗室手工一批批試，一輪下來要好幾週	客戶是藥廠與材料廠的研發部門，按專案和里程碑付費。做法是先用物理計算篩出可能有效的分子結構與晶型，再交給自家機器人實驗室的機械手排程合成與測試，結果回頭修正模型。原本這段是研究員在實驗室手工一批批試，一輪下來數週。
cn_409	Xuzhou Xcmg Mining Machinery Co Ltd	（無官網）	徐工礦機，礦用機械	露天礦運土運煤要配滿三班司機，塵大震動強，柴油與維修也是大錢	買家是露天煤礦的生產單位。賣的是連駕駛室都沒有的純電礦用自卸車，在裝載機與排土場之間固定路線循環運土運煤，電量低就自己開去換電站換電池，調度室遠端監看。礦區塵大、震動強、要三班倒，原本得配足司機，柴油與維修也是大宗成本。
cn_41	Beijing Kunlun Tech Co Ltd	https://www.kunlun.com	崑崙萬維，互聯網與 AI，自研天工大模型	靠海外遊戲與工具軟體的內購廣告賺錢，另把音樂、影片與文書生成做成訂閱產品	收入以海外為主，來自遊戲與工具 App 的內購和廣告。AI 產品也多做給海外個人用戶——輸入一句提示生成整首帶人聲的歌、用文字生成短劇與影片、辦公助手做簡報和表格，按訂閱收費。原本這些要租錄音室找歌手，或外包剪輯與美術。
cn_410	Yidu Tech	https://www.yidutech.com	醫渡科技，醫療大數據	病歷散在各科系統、寫法不一，要撈一組符合條件的病人只能逐份調閱	客戶是醫院和藥廠。醫院那端的問題是病歷散在各科系統、寫法不一，引擎把它們洗成統一結構，讓醫師能撈出「符合這些條件的病人有幾個」做科研。藥廠買的是用這些資料找臨床試驗受試者、看真實世界療效。原本要研究助理逐份調閱病歷抄表。
cn_411	Yisa Technology Co Ltd	（無官網）	視頻結構化	辦一個案子得把幾百小時監控錄影一段段看完，再手抄比對車牌與衣著	客戶是公安機關的刑偵與情報部門。把城市監控錄影轉成可檢索的結構化資料——車牌、車型、衣著顏色、隨身物品，辦案時輸入條件就能在海量錄影中拉出目標的出現時間與移動軌跡。原本靠警員把幾百小時錄影一段段看完、手抄比對。
cn_412	YITUTech	https://www.yitutech.com	依圖科技，計算機視覺與醫療 AI	路口與場站的監控影像無法檢索，辦案比對只能靠人工一段段翻	主要客戶是公安與地方政府的安防專案：在路口與場站部署攝影機，把人臉與影片內容轉成可檢索的資料庫供辦案比對。自研雲端推論晶片是為了讓這些分析不必依賴進口 GPU。近年業務大幅收縮，醫療影像線已被剝離出售。
cn_413	Yonyou Network Technology	https://www.yonyou.com	用友，企業軟件	發票報銷薪資採購由會計逐筆鍵入，月底加班結帳，現金流靠手算估	客戶從央企國企到小型公司，實際使用者是財務、人資和採購部門。系統管的是開發票、報銷審批、薪資計算、下採購單這些日常流程。AI 接在上面：憑歷史數據估下季現金流、把掃描的發票自動轉成憑證。原本由會計逐筆鍵入、月底加班結帳。
cn_415	Yrobot (英漢思動力)	（無官網）	外骨骼/具身機器人		
cn_416	Yuanfudao	https://www.yuanfudao.com	猿輔導，在線教育	孩子寫完題自己對答案，錯題本要家長手工整理，或送補習班等老師改	買的是中小學生家長。機器是封閉的墨水屏平板，裝不了遊戲，孩子在上面寫題、筆跡即時批改，錯題自動歸類成新的練習卷，家長端看得到錯在哪。過去是家長買教輔書、孩子寫完自己對答案，或送補習班由老師批改與整理錯題本。
cn_418	Yunnan Baiyao Group Co Ltd	https://www.yunnanbaiyao.com.cn	雲南白藥	賣成藥與牙膏的老牌藥企，利潤主要來自日化貨架，另有藥材供應與配送到基層的業務	藥品透過醫院與連鎖藥店賣出，日化產品直接上超市貨架。氣霧劑、創可貼用於扭傷與外傷止血，牙膏主打牙齦出血，是利潤最大的一塊。中藥資源板塊向飲片廠供應藥材，醫藥商業做的則是替藥廠把貨配送到基層醫療機構。
cn_419	Z.ai	https://z.ai	智譜 AI 的國際品牌	海外小團隊要接模型做對話與寫程式，能用的只有貴上一截的美國 API	面向海外開發者與小團隊。按呼叫量買 GLM 的 API 做對話、程式與看圖任務，也能訂閱編程方案，接進 IDE 或命令列工具當後端模型；同一批模型另有開源權重可自行部署。這些人原本多半只能用價格高出一截的美國模型 API。
cn_42	Beijing LinkerBot (北京靈感機器人)	https://www.linkerbot.cn	靈心巧手，機器人靈巧手	機械臂只有兩指夾爪，抓不住形狀會變的東西，想要靈巧手只能自己造	買家是人形機器人團隊與高校實驗室，手裝在機械臂末端。指尖觸覺讓手知道有沒有抓穩、該出多大力；配套的遙操作裝置讓人戴著示範動作，把抓握過程錄成訓練資料。過去這些團隊要嘛自己造手，要嘛用兩指夾爪，只抓得住形狀固定的東西。
cn_420	Zelos Robotics (之了智能)	（無官網）	具身機器人初創		
cn_421	Zero Zero Robotics Inc	https://zerozerorobotics.com	零零科技，消費級無人機	一個人運動時想拍自己，只能找同伴幫忙、架腳架，或雙手操作遙控機	賣給滑雪、跑步、騎車與旅遊的人。機器從掌心起飛後自己認人跟拍，不用遙控器也不需另一人操作，拍完降回手上。過去一個人要拍自己運動的畫面，只能請同伴幫忙、架腳架固定機位，或帶上需要雙手操作的遙控無人機。
cn_422	ZeroTech (零智科技)	（無官網）	零度智控，無人機	曾想讓沒學過遙控的人也能航拍，口袋機賣不動後資金鏈斷裂，如今買不到也修不到	早期把飛控與雲台賣給無人機組裝廠，後來自推口袋機 Dobby，想讓沒學過操作的人也能航拍。Dobby 銷量遠低於預估，行銷與產能投入收不回來，資金鏈斷裂後進入破產重整，機型不再更新，讀者現在買不到也修不到。
cn_423	Zhejiang Dahua Technology Co Ltd	https://www.dahuatech.com	大華股份，視頻監控	保全整晚盯著監視牆，出了事再人工倒帶翻找幾小時錄影找車牌	客戶是公安與交通管理部門、園區和連鎖零售的安防科。攝影機配後端做車牌辨識、周界入侵告警與人流統計；星漢模型放進攝影機直接判讀畫面在發生什麼，也能用白話檢索錄影。過去是保全盯著監視牆，出事後再人工倒帶翻找幾小時影像。
cn_426	Zhejiang Tonghuashun Intelligent Technology	https://www.10jqka.com.cn	同花順，金融信息	散戶想篩出符合條件的股票，得逐項設參數，或翻財報網站一家家比對	用戶是散戶股民。免費版看行情，付費買逐筆資料與選股工具；問財讓人直接打「市盈率低於二十、連三年獲利成長」這種句子，系統列出符合的股票與財報欄位。過去要自己在選股器上逐項設定參數，或翻財報網站一家家比對。
cn_427	Zhejiang Uniview Technologies Co Ltd	https://cn.uniview.com	宇視科技，視頻監控	早期監控只有移動偵測，風吹樹動就報警，值班人員一晚處理一堆假警報	賣給安防工程商與海外經銷商，最終裝在園區、校園與零售店。攝影機與錄影機做出入口人臉比對、通道事件偵測；梧桐模型下放到前端執行以壓低誤報。過去這類監控只有移動偵測，風吹樹動就報警，值班人員一晚得處理大量假警報。
cn_428	Zhejiang Youlu Robot Technology Co Ltd	（無官網）	有鹿機器人，清潔機器人	園區和商場的洗地機掃路車得有人推著開著走，夜班正是最難排人的時段	客戶是物業公司與市政環衛單位。做法不是賣整機，而是把大腦模組裝上客戶既有的洗地機、掃路車，改成能自己認路的無人設備，夜間巡迴清掃園區道路與商場地面。過去這些機器要有人推著或開著逐區走，而夜班正是最難排人的時段。
cn_43	Beijing Luchen Technology Co Ltd	https://www.luchentech.com	潞晨科技，大模型訓練加速	團隊想自訓模型卻顯存不夠，只能自己拼底層框架、反覆試參數避開爆卡	使用者是要自訓模型的企業與研究團隊。開源框架把模型切到多張顯卡上，自動配置張量、流水線等平行方式，讓顯存不足的機器也跑得動；潞晨雲出租算力並代做訓練加速與私有化部署。過去得自己拼接底層框架、反覆試參數避開爆顯存。
cn_432	Zhuiyi Technology	https://zhuiyi.ai	追一科技，企業對話 AI	查餘額改套餐的來電由坐席一通通接，質檢員只能抽聽百分之幾的錄音	客戶是銀行、保險、電信的客服中心與合規部門。智能客服接走查餘額、改套餐這類重複來電，外呼機器人做回訪與催繳，質檢系統把每通電話轉成文字後逐句比對話術規範。過去這些工作由坐席一通通接，質檢員只能抽聽百分之幾的錄音。
cn_434	Ziyan UAV (紫燕無人機)	https://www.ziyanuav.com	無人機	巡輸電線要工人爬塔目視，或租有人直升機沿線飛，礦區航測也得排人	用戶是電力公司、公安、礦山與測繪單位，另有軍用型號外銷。無人直升機的載重與滯空優於多旋翼，能沿輸電線低速飛行拍絕緣子與導線缺陷，或在礦區定期航測算土方量。過去巡線要工人爬塔目視，或租有人直升機沿線飛。
cn_435	Zkteco Co Ltd	https://www.zkteco.com	熵基科技，生物識別	打卡靠紙卡磁卡容易代打，月底人資得拿一疊記錄手工核對遲到加班	買家是企業的人資與行政、園區管理處與酒店。員工刷臉或按指紋進門的同時就記下考勤，後台把工時匯出給薪資系統；酒店版再接到門鎖與前台。過去是打卡鐘紙卡或磁卡，容易代打，月底人資要拿一疊記錄手工核對遲到與加班。
cn_436	Zoomlion Heavy Ind Sci Technology	https://www.zoomlion.com	中聯重科，工程機械	塔吊有沒有超載靠司機經驗判斷，租出去的機器在哪、壞沒壞都不知道	買主是工程承包商與設備租賃公司。塔吊、混凝土泵車與高空作業平台上的遠端模組回傳位置、載重與姿態，租賃商看得到機器在哪、有沒有超載，廠家從故障碼預判該換什麼件。過去吊裝安全靠司機經驗判斷，機器壞了才派人跑一趟工地。
cn_437	ZTE Corp	https://www.zte.com.cn	中興通訊，通信設備	替電信運營商賣基站、傳輸與核心網並承接建網工程，另做政企伺服器與手機	主要客戶是電信運營商，賣基站、傳輸與核心網設備並承接建網工程，其次是政企的伺服器與手機終端。星雲模型用在網路維運，把告警與歷史工單整理成處置建議，也做內部程式碼輔助。過去一出大面積告警，維運工程師只能憑經驗逐段排查。
cn_44	Beijing Lynxi Technologies Co Ltd	https://www.lynxi.com	靈汐科技，類腦計算芯片	研究脈衝神經網路只能拿顯卡慢慢模擬，邊緣裝置又受功耗限制跑不動	買家是智算中心、腦科學研究單位與少數邊緣計算客戶。晶片同一片上能跑脈衝神經網路和一般深度學習，讓做脈衝模型的研究者不必再用顯卡慢慢模擬；邊緣盒子則用在功耗受限的辨識場景。這條路線市場仍小，屬長期投入而非量產生意。
cn_46	Beijing NavInfo Co Ltd	https://www.navinfo.com	四維圖新，高精地圖與智駕	車廠買的導航圖只到道路級，車不知道自己在第幾車道、前方彎道多急	授權對象是車廠與互聯網地圖商。車道級地圖讓車知道自己在第幾車道、前方彎道多急、坡度多少，供智駕在感測器看不到的地方提前決策；另賣智駕與座艙方案和車規晶片。過去車廠買的是道路級導航圖，只夠報路口轉彎，車道資訊全靠當下感測。
cn_48	Beijing Pimchip Technology Co Ltd	https://www.pimchip.cn	存算一體芯片	耳機手環門鈴要在本地聽喚醒詞，用通用晶片硬算續航撐不住，只能傳雲端	客戶是穿戴、物聯網與邊緣設備廠商。把乘加運算放進 SRAM 裡做，省掉資料在記憶體與運算單元間來回搬的耗電，讓耳機、手環、門鈴這類電池裝置在本地跑喚醒詞或人形偵測。過去這類功能得用通用晶片硬算，續航撐不住，或得傳上雲端。
cn_5	Alibaba Group	https://www.alibabagroup.com	電商與雲計算巨頭，自研通義大模型並大規模開源	商家開店付佣金與廣告、企業租雲端機器，模型既在雲上按量賣也放開權重讓人自行部署	付費者分三種：商家在淘寶天貓開店付佣金與廣告費，企業向阿里雲租機器與資料庫，AI 則是在百鍊按呼叫量用通義千問做客服、文件摘要。開源權重讓不想把資料送出去的團隊自行部署微調，這類需求過去只能自建機房或用國外 API。
cn_50	Beijing RealAI Technology Co Ltd	https://www.realai.ai	瑞萊智慧，清華背景，AI 安全與可信 AI	人臉系統上線前沒人專門攻擊它，列印照片或換臉能不能刷過去沒人知道	客戶是政務、金融、能源等對安全要求高的單位。RealSafe 對客戶已上線的人臉系統做攻擊測試，看列印照片、特製眼鏡能不能刷過去；偽造檢測用在遠端開戶與視訊核身，判斷鏡頭對面是不是換臉。過去這些系統上線前沒人專門攻擊它。
cn_51	Beijing Samsung Telecom R&D Center	（無官網）	三星北京通信研究院		
cn_52	Beijing Shengshu Technology Co Ltd	https://www.shengshu.com	生數科技，清華背景，視頻生成模型	一段幾秒的鏡頭要美術逐幀畫或建模渲染，客戶改一句話就整段重做	用戶是動畫、廣告、遊戲與影視團隊，以訂閱或 API 計費。給一張角色設定圖就能生出數秒鏡頭，換了鏡頭仍是同一張臉，拿來做分鏡預覽、廣告短片與動畫中間片段。過去這些畫面要美術逐幀繪製或建模渲染，客戶改一句話就整段重做。
cn_55	Beijing SinoVoice Technology Co Ltd	https://www.sinovoice.com	捷通華聲，語音與語言技術	櫃檯證件與單據靠櫃員逐字鍵入、錄音靠人聽寫，資料又不許上公有雲	客戶是銀行、電信、政府與教育機構，多數要求部署在自己機房。一套平台同時給語音辨識、合成、OCR 與機器翻譯，用在客服錄音轉文字、櫃檯證件與單據辨識、公文語音播報。過去櫃員得逐字鍵入、錄音靠人聽寫，資料又不許送上公有雲。
cn_56	Beijing SoundAI Technology Co Ltd	https://www.soundai.com	聲智科技，遠場語音交互	電視正放著聲音、人在幾公尺外側著說話，裝置聽不懂，只能走過去按鍵	賣給智能音箱、電視與家電廠商，近年也做自有耳機。核心是麥克風陣列上的前端處理：電視正放著聲音、人在三五公尺外側著說話時，仍能消掉回聲與環境噪音聽出喚醒詞。過去裝置只認得近距離對著講的指令，使用者得走過去按鍵或拿起遙控器。
cn_57	Beijing SuperMap Software Co Ltd	https://www.supermap.com	超圖軟件，地理信息系統（GIS）	管線與地塊只有紙圖和 CAD 檔，算淹沒範圍或爆管影響幾戶只能人工比	客戶是自然資源、水利等政府部門與水電燃氣公用事業。把地塊、管線、河道存成空間資料庫後做疊加分析，例如算淹沒範圍、選廠址、某段管線爆了會影響多少戶，再發布成部門內部地圖服務。過去這些圖是紙本與 CAD 檔，對位只能人工比。
cn_58	Beijing Tianrongxin Software Co Ltd	（無官網）	天融信，網絡安全	機房每天上萬條日誌，分析師只能照規則逐條看，敏感資料也沒人分級	客戶是政府、軍工、金融與電信的資訊中心，走招標項目制。設備部署在機房出入口做網段隔離與流量過濾，另有資料安全與雲安全產品線；安全大模型把零散告警串成事件、替資料做敏感分級。過去分析師面對上萬條日誌只能靠規則逐條看。
cn_59	Beijing Tsing Micro Intelligent Technology Co Ltd	https://www.tsingmicro.com	清微智能，可重構計算芯片	固定架構的晶片只跑得好當初那批模型，演算法一換就得重新流片	端側系列賣給語音、安防與門鎖設備廠，雲側系列進智算中心做大模型推理。可重構是指同一片硬體能按不同演算法重組運算通路，不必為每種模型設計專用電路。過去固定架構的 AI 晶片只跑得好當初設計的那批模型，演算法一換就得重新流片。
cn_6	Aluminum Corp of China Ltd	https://www.chalco.com.cn	中鋁集團，鋁業央企，AI 用於冶煉生產優化	賣鋁土礦、氧化鋁與電解鋁的國有集團，利潤隨鋁價與電價浮動，模型只用在自家電解槽省電	賣的是鋁土礦、氧化鋁與電解鋁，買方是電纜、汽車零件與建材加工廠，利潤隨鋁價電價波動。AI 不對外販售，用在自家電解槽：依槽電壓、溫度與氧化鋁濃度調整加料時機與電流，壓低每噸鋁的電耗。過去靠老師傅看槽況憑經驗決定何時加料。
cn_61	Beijing Volcano Engine Technology Co Ltd	https://www.volcengine.com	火山引擎，字節跳動的雲與 AI 服務	企業要用大模型得自己買卡部署開源模型，還不知道哪個模型比較合用	客戶是企業的技術與產品團隊。火山方舟上按 token 呼叫豆包等模型做客服與內容生成，可上傳自家資料做精調，也能同時比較幾個模型再決定用哪個；另賣雲主機與抖音體系出來的推薦、AB 測試工具。過去企業得自己買卡部署開源模型。
cn_62	Beijing Voyager Technology Co Ltd	（無官網）	北科天繪/Voyager，激光雷達相關技術	地形測繪與輸電線下方樹高，過去要測繪隊背著全站儀一個點一個點打	用戶是測繪、電力巡檢與國土單位。雷達掛在飛機或車上掃過街區產出三維點雲，用來做地形測繪、城市建模，以及檢查輸電線下方的樹長多高、會不會碰到導線。過去這些量測要測繪隊背著全站儀逐點打。後來切入車載，但對手規模更大。
cn_64	Beijing Wanji Technology Co Ltd	https://www.wanji.net.cn	萬集科技，交通感知與車路協同	收費要排隊人工收，超載得攔車上地磅，路口車流靠地感線圈和人盯螢幕	買方是交通主管部門與高速公路營運單位，屬政府採購。ETC 天線裝在收費門架讓車不停車扣費，動態稱重在橋頭秤出超載車，路側雷射與 V2X 設備偵測路口車流與違停。過去收費要排隊人工收，超載得攔下上地磅，路口靠地感線圈與人盯螢幕。
