cn_252	MiniMax	多模態大模型	收入大半來自海外的個人用戶：Talkie 讓使用者和自建的角色持續對話、按訂閱和虛擬道具付費，海螺視頻則賣影片生成。另一條線是開放平台，開發者按 token 呼叫文本、語音與影片模型，把配音、對話能力接進自己的應用。
cn_253	Mobvoi	出門問問，語音交互與 AIGC	魔音工坊的使用者是短影音、有聲書和廣告的內容製作者：貼上腳本就生成旁白，也能錄幾分鐘樣本複製出自己的聲音，之後改稿不必重錄，取代找配音員進錄音室的流程，按字數或會員訂閱計費。早期的智能手錶硬件業務已大幅萎縮。
cn_254	Momenta	智駕算法公司，與多家車企量產合作	客戶是車廠：同一套感知與規劃軟體隨量產車型出廠，按搭載台數收費，負責高速領航、城區跟車變道與自動泊車。車廠若自建等於要從頭養數百人的演算法部門。另一條線把相同演算法放進自營的無人計程車，在特定城市載客運營。
cn_256	Nanjing Silicon Intelligence Technology	硅基智能，數字人	賣給電商直播、保險和運營商的營銷與客服部門。錄幾分鐘真人影像和聲音後複製成數字人，能整夜不間斷直播介紹商品，或用合成語音批量外呼回訪，取代排班的主播和話務坐席。按數字人帳號數或通話分鐘計費。
cn_261	Narwal Robotics (雲鯨智能)	掃拖機器人	賣給家庭使用者，走中高端價位，主要經由國內電商和海外渠道出貨。機器掃完地後自己回基站把拖布洗淨、烘乾並換水，使用者不必蹲著手洗髒拖布或每次倒污水——這是早期掃地機最惱人的一段人工，該品牌率先把自清潔基站做成標配。
cn_262	Neolix (新石器)	L4 無人配送車	買方是快遞物流公司、商超和園區管理方。車在城市末端的固定路線上跑，把快遞從網點送到社區點位，或代替店員送貨上門，載重數百公斤、沒有駕駛座，取代廂型車配一名司機的模式。以整車銷售加運營服務收費，須在拿到路權的城市才能上路。
cn_263	NetEase	網易，遊戲與互聯網	收入主要來自自營和代理的線上遊戲，其次是有道的學習機、詞典筆與課程，以及雲音樂和嚴選。伏羲實驗室把 AI 用在遊戲內部：生成美術素材、讓 NPC 有反應，省掉外包和逐條寫腳本；子曰模型則進到學習機裡批改作文和陪練口語。
cn_264	NEURA Robotics China	德國 NEURA Robotics 中國業務	德國機器人廠商的中國業務，面向製造業的產線工程師與經銷渠道。MAiRA 手臂內建力覺與視覺感知，能自行辨識來料位置並與作業員同工位作業，省掉外掛視覺系統和安全圍欄；另有 4NE-1 人形機型，仍在開發驗證階段。
cn_265	Neusoft Medical Systems Co Ltd	東軟醫療，醫學影像設備	客戶是縣級醫院、體檢中心和新興市場的醫院採購：賣 CT、磁共振、超聲和 X 光機，價格低於進口品牌，成交後還牽涉安裝與長期維保合約。能自製 CT 球管這類核心部件，使機器壞件更換不必受制於國外原廠的排期與報價。
cn_268	NIO	蔚來汽車，新能源車企，自研智駕芯片	向買高價電動車的個人消費者直營銷售，同時自建換電站：車主開進站，機械把電池整塊換掉、幾分鐘走人，不必等充電，電池還可按月租與車身分開計價。自研的神璣晶片把原本外購的智駕算力換成自家的，NOP+ 負責高速與城區領航。
cn_269	Noetix Robotics (納米智能)	松延動力，小型人形機器人	機器人約 120 公分、售價壓到數萬元人民幣，買的多是高校實驗室、職業院校和展演活動方：學校拿來當具身智能課程與研究的本體，展會和文旅場館租去做跑跳、空翻的互動表演。開發者也買來在現成硬件上改寫控制程式。
cn_27	Beijing Chehejia Automobile Technology	理想汽車的運營主體，新能源車企	集團在境內負責整車研發、製造與銷售的公司，工廠自建於常州。產品針對有小孩的家庭：增程式休旅車靠車上的發電機給電池補電，沒有充電樁的長途路線也能開，避開早期純電車的里程焦慮。之後才補上純電車型與自建充電網絡。
cn_270	NSFOCUS Technology Group Co Ltd	綠盟科技，網絡安全	客戶是運營商、銀行和政府的安全運維部門，賣入侵檢測、抗 DDoS 與漏洞掃描設備，也派人做滲透測試和駐場運營。風雲衛模型接在告警流上，把每天上萬條告警初篩、串出攻擊鏈並給處置建議，原本由值班分析師一條條看日誌判真假。
cn_271	Nuclear Power Operation Res Shanghai Co	核電運行研究院	
cn_272	Nuctech Co Ltd	同方威視，安檢設備	客戶是海關、機場、地鐵和邊境口岸。行李安檢 CT 用斷層掃描生成立體影像，查驗員能把行李在畫面裡轉動、分層查看並判斷液體與有機物，不必像傳統 X 光只看一張平面透視、可疑就開箱。近年被美國列入實體清單，歐美市場受限。
cn_273	Oceanalpha (雲洲智能)	無人船	買方是環保、海事、水利部門和科研單位，多以項目採購成交。艇按規劃航線自主航行，一邊走一邊測水深、採水樣或掃描水下地形並回傳資料；原本這些工作要租船、派人出海拿儀器逐點測量，淺灘和污染水域更不適合人上船。
cn_274	OPPO	智能手機	賣手機給消費者，重心在東南亞、歐洲等海外市場，靠遍布縣鎮的線下經銷門市鋪貨，店員面對面成交仍是主要渠道。手機上的 AI 做通話摘要、修圖消除路人和跨應用的語音操作。自研晶片團隊哲庫已解散，處理器改回向外採購。
cn_275	Orbbec	奧比中光，3D 視覺傳感器	賣給機器人、服務終端和消費電子的硬件廠商，模組整顆出貨給對方裝進自家產品。深度相機讓掃地機、AMR 判斷前方物體的距離與形狀來避障定位，刷臉支付機則靠它分辨真人與照片。廠商若自行研製深度模組，光學與標定投入很高。
cn_276	Origin Quantum Computing Technology Co	本源量子	買方是高校、科研院所和地方政府的共建項目：採購整機、測控系統，或買線上算力提交量子線路做演算法驗證。使用者多是量子計算與材料、化學方向的研究者，原本只能排隊使用國外廠商開放的雲端機時。商業化仍在早期階段。
cn_277	Pci Technology Group Co Ltd	佳都科技，城市交通 AI	客戶是地鐵業主和公安交管部門，收入來自工程訂單。承接地鐵的信號、票務與安檢系統集成，從設備選型到現場調試一併交付；另一塊把視頻分析接上路口攝影機，做車輛軌跡比對與擁堵研判，原本靠交警和監控室人員盯畫面。
cn_279	Petrochina Co Ltd	中國石油股份	上游開採油氣、中游煉化、下游把成品油賣給加油站和工業客戶，是一條龍的供應體系。AI 全部用在內部：地震資料解釋找油層、油藏建模定井位、煉廠裝置的運行參數優化，這些原本由地質師逐條剖面人工解釋、老操作員憑經驗調參。
cn_28	Beijing DP Technology Co Ltd	深勢科技，AI for Science，做分子模擬與藥物、材料研發	客戶是藥企、材料與電池公司的研發部門，以及做計算的高校團隊。平台把分子動力學模擬搬到雲端算力上跑，研究員提交結構就能篩選候選分子、算材料性質，取代在自家小集群排隊或只能靠實驗一批批試。算力按使用量計費。
cn_280	Ping An	中國平安，保險與金融科技	本業是賣壽險、產險並經營銀行與資管，業務員與代理人是主要銷售渠道。AI 用在自家流程：車險理賠讓車主拍照上傳，模型判定損傷部位與金額，取代查勘員到現場定損；客服和催收先由語音機器人接，醫療線則做問診分診與健康管理。
cn_281	Powerchina Zhongnan Eng Corp Ltd	中國電建中南院	隸屬中國電建的勘測設計院，發包方是電力集團與地方政府。典型工作是替一座水電站選壩址：做地質鑽探與水文測量、算淹沒範圍、出全套設計圖並跟到施工現場，近年同一套流程也用在風電、光伏與抽水蓄能項目。
cn_282	PSBC Consumer Finance Co Ltd	郵儲消費金融	持牌消費金融公司，借款人多是銀行信用卡覆蓋不到的上班族與個體戶。申請全程在手機上完成，系統靠徵信、社保與行為數據在幾分鐘內定額度與利率；換作銀行分行要面談、看收入證明，小額貸款根本不划算做。
cn_283	Pudu Robotics (普渡科技)	商用服務機器人	買家是連鎖餐飲、酒店與商場的營運方，多半因為招不到服務生或清潔工才導入。機器人把「從出餐口端到桌邊、收髒盤回後廚」這段純搬運的活接走，服務生留下點單與招呼；清潔機型則取代夜間外包的人工洗地班。
cn_284	QCraft (輕舟智航)	城市 NOA 智駕方案	客戶是車廠的智駕部門。車廠交來一款車型與既定的晶片、感測器配置，輕舟把演算法調校到能過量產驗證再交付，一款車通常談數月。自建智駕團隊要養上百人，中低價車型攤不起這筆錢，才外包給這類供應商。
cn_285	Qi An Xin Technology Group Inc	奇安信，網絡安全	客戶是政府部門、銀行與能源央企的資安處，多因監管要求必須自建安全運營中心。賣的是設備加常駐人力：在客戶機房部署終端防護與流量偵測，再派工程師輪班盯告警、在攻防演練前排查漏洞。原本這些活由甲方幾名資安人員兼著做。
cn_286	Qihoo 360	360 集團，網絡安全與互聯網	付錢的其實是廣告主與政企客戶：前者買瀏覽器、導航頁上的流量，後者買安全服務——360 手上有多年的木馬與網址樣本庫，賣的是用這批資料做的威脅情報與城市級安全運營中心。消費端的免費防毒與 AI 搜尋則是流量入口。
cn_289	Qiyuan Lab	啟元實驗室	國防與智能決策方向的新型研發機構，不賣產品，產出給軍事院校與科研單位使用。主要工作是把作戰推演的規則做成可訓練的模擬環境，讓演算法在裡面反覆對局並與人類棋手對抗，取代過去純靠人工在沙盤上推演、每局都要重排的做法。
cn_290	Rainbow UAV Technology Co Ltd	彩虹無人機科技	買方是中東、非洲等國的軍方，透過軍貿渠道整批採購，通常連地面站、彈藥與操作訓練一起打包。用途是長時間在目標區上空盤旋偵察，發現車隊或人員後直接發射，省去呼叫戰機的時間差；這類任務原本要出動有人機或武裝直升機低飛。
cn_291	Reeman (銳曼智能)	服務機器人與底盤	賣的對象不是飯店或醫院本身，而是系統集成商與機器人品牌方：對方買走可自主導航的移動底盤或整機，貼上自己的牌、裝上櫃體或消毒模組再賣給終端。做整機的團隊多半不想自己開發定位與避障這層，於是直接採購現成底盤。
cn_292	Richfit Information Technology Co Ltd	中油瑞飛，中石油 IT	客戶只有一個：中國石油的各油田、煉廠與管道公司。做的是把地震勘探、鑽井與生產數據收進同一套平台，讓地質師與工程師不必再向各單位要格式不一的報表。相關業務已整併進集團新設的昆侖數智，原品牌逐步淡出。
cn_293	Robint Technology (北京鋼鐵俠科技)	鋼鐵俠科技，人形機器人	買家幾乎都是高校實驗室與職業院校，採購目的是教學與科研：學生拿現成的雙足平台改控制演算法、做步態實驗，不必從零造一台機器。過去這類研究只能買進口平台或自己焊機構，週期以年計。公司連課程與實訓方案一起賣。
cn_294	Roborock (石頭科技)	掃地機器人	賣給一般家庭，主要通路在亞馬遜與歐洲電商，海外售價高於中國。解決的是每週要蹲下來掃地拖地一兩小時這件事：機器自己排路線、回基座倒塵洗拖布，人只需要偶爾換集塵袋。競爭點在誰能少卡在線材與門檻上、拖布洗得夠乾淨。
cn_295	RoboSense (速騰聚創)	車載激光雷達龍頭	客戶是車廠的智駕團隊，在車型定點時就選定型號，之後要跟著整個生命週期供貨，比的是車規驗證、良率與能否把單價壓到人民幣千元級。另一條線賣給掃地機、物流車與人形機器人廠商做避障。早年這類雷達要價上萬美元，只裝得上測試車。
cn_296	ROBOTERA (星動紀元)	清華背景人形機器人	目前的買方是物流、製造與商業服務場景的企業，多半買一兩台回去驗證機器人能不能在自家流程裡連續工作，而非成規模替換人力。也單賣靈巧手與訓練動作策略用的工具鏈給其他研發團隊，這類團隊原本得自己做手部機構與資料採集。
cn_297	RockAI (矗石科技)	非 Transformer 架構大模型	賣給手機、PC、機器人與家電廠商：對方想在斷網、沒有雲端帳號的情況下也能用語音或對話操作設備，又不願每次呼叫都付雲端推理費。授權方式是把模型塞進對方的晶片裡隨硬體出貨。原本端側只能塞進做不了對話的小型指令辨識模型。
cn_298	ROKAE (珞石機器人)	工業與協作機器人	買方是汽車零部件、3C 與新能源電池廠的製程工程師，通常為了一道特定工序而採購：例如把螺絲鎖付、打磨或插線這類需要控制力道的動作交給機械臂，工人改去看管多台設備。這種活過去要嘛純手工，要嘛做專機，換產品就得重新開模。
cn_299	Roobo / Unisound (儒博/雲知聲)	語音 AI 與醫療 AI	兩類買家：一是家電與車載廠商的產品部門，買語音模組讓冷氣、油煙機聽懂指令，不必再配 App；二是醫院的病案科與臨床科室，系統邊看病歷邊挑出缺漏與不合規的寫法，原本這是病案室人工逐份抽查的工作。
cn_3	AgiBot Data (智元數據)	智元機器人旗下，做具身智能數據採集與數據集	產出給訓練機器人操作策略的研究團隊使用，以開源下載為主。做法是在搭好的家居與零售場景裡，請操作員以遙操作反覆示範抓取、開抽屜、擺放等動作，錄下影像與關節軌跡並整理成統一格式。沒有這類資料，實驗室只能自行小規模採集。
cn_30	Beijing ESWIN Computing Technology Co	奕斯偉，半導體與 AI 芯片	賣給做智慧音箱、攝影機、工控盒與機器人主控板的設備廠商。這些客戶原本用 Arm 核心方案，改用的動機多半是避開授權費與供應鏈風險。奕斯偉把處理器核心連同作業系統與編譯工具鏈一起交付，因為 RISC-V 的端側軟體生態還不完整。
cn_301	SAIC GM Wuling Automobile Co Ltd	上汽通用五菱	買車的人多半住在三四線城市與縣城，用途是接送小孩、買菜與短途通勤，取代的其實是電動三輪車與二手燃油小車，而不是家裡第一台車。另一大塊收入來自賣給個體戶的微型貨車與麵包車。智駕不自研，向卓馭等供應商採購。
cn_302	Sangfor Technology Co Ltd	深信服，網絡安全與雲	客戶是政府、學校、醫院與中大型企業的資訊科，往往只有幾個人要管全院的網路、機房與上百台終端。深信服把防火牆、上網行為管理與虛擬桌面做成開箱即用的盒子，由全國渠道商上門安裝維護；這類單位請不起專職資安團隊。
cn_304	SenseTime (商湯科技)	計算機視覺與大模型	現在主要的客戶是需要訓練或跑大模型、自己不建機房的企業與研究團隊，按算力時數租用商湯的 GPU 叢集，並請商湯代為調優。另一條線把智駕方案賣給車廠。早期靠賣人臉識別給公安、園區與銀行做門禁與布控，這塊收入已不是重心。
cn_305	SF Technology	順豐科技，物流 AI	最大的使用者是順豐自己：分揀中心要在幾小時內決定每件包裹走哪條路由、調多少車與人力，系統把歷史流量與當日訂單算出排班與車輛調度。客服與清關這類原本靠人逐票回覆、逐單填表的環節也交給模型初篩。
cn_306	Shanghai Aerospace Computer Technology Research	航天科技集團計算機研究所	
cn_307	Shanghai Bilibili Technology Co Ltd	嗶哩嗶哩，視頻社區	收入來自玩家在自家代理的手遊裡儲值、用戶買大會員與給主播打賞，以及廣告主買站內曝光。自研模型不對外賣，用在站內：替沒有字幕的影片自動生成字幕與配音、判斷投稿內容該推給誰，以及讓 UP 主省去逐句聽打的工夫。
cn_308	Shanghai Constr No 4 Group Co Ltd	上海建工四建	發包方是上海的政府與開發商，承接醫院、學校、辦公樓的施工總承包，另一塊專長是歷史建築修繕——外牆與結構要按原樣復原，原始圖紙多半已遺失。做法是先掃描現狀建成 BIM 模型，在模型上核對管線碰撞與施工順序。
cn_309	Shanghai Electric Group Co Ltd	上海電氣，裝備製造	買方是五大電力集團與海外電站業主，一筆訂單就是一座電廠的主機：鍋爐、汽輪機或風機整套供貨並負責安裝調試，之後靠長年的備件與檢修合約持續收費。AI 用在判斷軸承與葉片何時該檢修，取代按固定週期停機拆檢的做法。
cn_31	Beijing Eyecool Technology Co Ltd	眼神科技，多模態生物識別	客戶是銀行的科技部、公安與機場，採購理由多半是監管或內控要求「人證合一」。典型場景是櫃員與金庫的雙人授權、用虹膜或指靜脈取代 ATM 密碼，以及把多個舊系統的登入統一起來。過去這些環節靠刷卡加密碼，卡會借、密碼會傳。
cn_310	Shanghai Fourier Intelligence Co Ltd	傅利葉，康復與人形機器人	原本的客戶是醫院復健科與康復中心，買的是帶機械臂的訓練設備，讓中風病人做重複的上下肢動作訓練，省去治療師一對一扶著做整個療程。人形機器人這條線目前賣給高校與研究機構，買家要的是一具能跑自己控制程式的雙足本體。
cn_311	Shanghai Icekredit Information Technology	冰鑑科技，金融風控	客戶是銀行與消費金融公司的風控部。銀行要放一筆幾萬元的小額貸款，行內數據只有存款與還款紀錄，判斷不了申請人在別處借了多少，於是外購第三方評分，模型嵌進審批流程直接出分。過去靠信貸員逐份看徵信報告人工判斷。
cn_312	Shanghai Intsig Information Co Ltd	合合信息，文字識別	少見地主要向個人收錢：學生、業務與行政人員訂閱掃描 App，把合約、發票、筆記拍成能搜尋的 PDF，取代跑一趟影印店用平台掃描器。企業端把同一套辨識能力做成 SDK 賣給銀行與保險，用在開戶讀證件、理賠讀單據。
cn_319	Shanghai Suiyuan Technology Co Ltd	燧原科技，雲端 AI 訓練與推理芯片	買家是地方智算中心、運營商與互聯網公司的基礎設施團隊，採購動機往往是進口加速卡拿不到貨或受出口管制。難處不在硬體而在軟體：客戶的模型原本都寫在 CUDA 上，要能遷過來才算數，所以連編譯器與算子庫一起交付。
cn_320	Shanghai Tunnel Eng Co Ltd	上海隧道股份	發包方是各地的軌道交通公司與市政部門。典型工程是在城區地下用盾構機掘出一段地鐵區間，邊挖邊拼管片，同時監測地表沉降以免影響上方建築；過去只能明挖，市區裡幾乎做不到。盾構機本身也自製，另承接隧道的檢測與養護。
cn_321	Shanghai Wuwen Xinqiong Intelligent Technology	無問芯穹，異構算力調度與推理優化	客戶是手上混著好幾種加速卡的智算中心與企業 IT。早年買的 NVIDIA、後來補的昇騰與沐曦各自一套環境，同一個訓練任務換卡就得重寫重測。無問芯穹在中間補上一層，讓任務不改程式碼也能跑在不同品牌的卡上。
cn_326	Shannon AI	香儂科技，NLP 與金融 AI	客戶是券商研究所、銀行風控與司法機關。要監控幾千家發債企業，過去靠分析師逐份翻財報與公告，找擔保、質押、訴訟這類風險線索，一個人一天看不了幾家。系統批次把這些欄位抽成結構化表格再比對異動。
cn_328	Shenlan Automobile Technology Co Ltd	深藍汽車，長安旗下	賣給十五到二十萬人民幣級的家用市場，買家多半在市區通勤、又擔心長途沒電，因此主推能加油發電的增程版。車在長安的工廠生產、走長安的經銷網賣，智駕與座艙的核心軟體向華為等供應商採購，自己負責整車定義與定價。
cn_33	Beijing Hisign Technology Co Ltd	海鑫科技，公安刑偵生物識別	唯一的客戶是公安機關的刑事技術部門。系統建在省市級的指紋庫上：現場提取的殘缺指紋或監控截圖丟進去，跑完比對回傳一串候選，再由痕跡檢驗員逐一目視確認。過去這是技術員在卡片庫裡逐張翻找的工作，一枚指紋可能查上幾個月。
cn_331	Shenzhen Guochuang Embodied Artificial	國家地方共建具身智能機器人創新中心	
cn_333	Shenzhen LUSTER Technology Co Ltd	凌雲光，機器視覺	賣給消費電子、印刷包裝與面板廠的製程與品保部門。買的不只是相機，而是一套能在產線上判斷良莠的檢測工位：打什麼角度的光、用多快的快門、哪種缺陷算不良都要現場調。過去靠作業員在燈箱前目視挑瑕疵，人眼會累、標準也不一。
cn_335	Shenzhen Oritek Semiconductor Co Ltd	芯片設計	
cn_336	Shenzhen Power Supply Co Ltd	深圳供電局（南方電網）	南方電網旗下負責深圳一市的輸配電運行，服務對象是全市用電戶與新增用電的廠商、樓盤。日常工作包括線路巡檢與故障搶修：以往要人爬鐵塔或拿望遠鏡看絕緣子有沒有破損，現在改用無人機沿線拍照、由模型挑出可疑影像再派人複核。
cn_337	Shenzhen Qianhai Webank Co Ltd	微眾銀行，數字銀行，聯邦學習	放貸對象是在微信裡點進微粒貸的個人與小微店主，額度幾千到幾十萬、隨借隨還，這類客戶到銀行櫃檯多半因為沒有抵押與流水被拒。沒有分行，開戶靠視訊核身。聯邦學習框架是為了在不交出客戶資料的前提下與其他機構合建風控模型。
cn_338	Shenzhen Reexen Technology Co Ltd	存算一體芯片	賣給做智慧攝影機、穿戴與語音喚醒裝置的硬體廠商，這些設備靠電池撐數個月，多數算力耗在把權重從記憶體搬進運算單元。存算一體是把乘加直接做在記憶體陣列上省掉這段搬運。另延伸出雲端推理板卡，放得下大模型的權重與 KV Cache。
cn_341	Shenzhen Topstar Robot (深圳拓斯達)	拓斯達，工業機器人與自動化	客戶是東莞一帶的 3C、家電與汽車零部件工廠。常見的採購是整條注塑線：注塑機旁配機械手取件、輸送與碼垛，要的是把三班倒的取件工減到一個看機的人。這類廠多半沒有自動化工程師，產線規劃與調試也一併外包。
cn_342	Shenzhen Ugreen Group Ltd	綠聯，消費電子配件	主要生意是在亞馬遜、京東的貨架上賣充電頭、傳輸線與擴展塢給一般消費者，靠自有品牌與大量 SKU 鋪貨。NAS 是新開的線，賣給想把手機與電腦裡的照片、影片集中存在家裡、不再續訂雲端空間的人。
cn_343	Shenzhen UnitX Technology Co Ltd	工業 AI 視覺質檢	客戶是汽車一級供應商、電動車與鋰電池廠的品質部門。要解決的是人眼查不穩的外觀缺陷：焊點、塗層、極片邊緣這類瑕疵樣本少又長得不一樣，所以成像硬體、打光與模型訓練部署平台一起交付，由現場工程師持續補樣本重訓。
cn_344	Shenzhen Urban Transport Planning Design	深圳交通規劃設計院	委託方是各地政府與交通主管部門。典型委託像是某條路該不該拓寬、地鐵新線怎麼排站：院方先做路口流量調查與出行問卷，再用模型推算十年後的車流與換乘量，交出方案與設計圖供決策。另承接智慧交通系統交付。
cn_345	Shenzhen Xgrids Innovation Technology Co	其域創新，三維空間掃描	買家是測繪、建築與能源行業的外業團隊，以及做場景復刻的影視與遊戲美術。以前要掃一棟樓或一段廠區，得架三腳架式雷射掃描儀一站一站搬、再回辦公室拼接數天。改成手持設備邊走邊掃，回來直接出可量測的點雲與三維場景。
cn_346	Shenzhen Zhuoyu Technology Co Ltd	卓馭科技，原大疆車載，智駕方案	客戶是想在十萬出頭車型上放高階輔助駕駛的車廠。難點是成本：高階方案通常要大算力晶片加雷射雷達，一套下來吃掉整車利潤。卓馭改用雙目視覺加慣導、跑在低算力平台上，把料錢壓下來換取上量。已公布大眾、比亞迪等客戶。
cn_347	Shukun Technology Co Ltd	數坤科技，醫學影像 AI	裝在醫院影像科的伺服器上，使用者是放射科與心內科醫師。一次冠脈 CT 掃出數百張斷層影像，過去醫師要在工作站上手動把血管一段段重建再量狹窄，一個病人花二三十分鐘；系統先把血管樹與可疑狹窄標好，醫師改為審閱與修正。
cn_348	Sichuan Changhong Electronic Holding Group	長虹，家電與電子	多數收入還是來自賣電視、空調、冰箱給一般家庭與工程渠道，另有一塊是把電源、物聯網模塊供給其他整機廠。AI 主要用在自家產品與工廠：電視的語音遙控與內容推薦、產線的自動排產與品檢，並非對外賣 AI 服務。
cn_349	SmartMore (思謀科技)	工業 AI 視覺	客戶是消費電子、面板與汽車零部件廠的品質與製程部門。賣點在讓廠內工程師自己維護模型：換一款產品、多一種缺陷，過去得請供應商回來重寫程式，現在在平台上拉框標註、重訓就能上線。交付含邊緣 AI 相機與整線方案。
cn_350	Stardust Intelligent (星塵智能)	AI 家務機器人	目前沒有真正的量產客戶，機器人以展示與早期場景合作為主。技術路線是讓操作員先遙控機器人做整理桌面、收納這類動作，錄下大量示範再訓練它自己執行——這類家務動作沒有現成資料可用，只能自己採。
cn_351	StepFun	階躍星辰，多模態大模型	主要不是靠開發者自助買 API，而是跟手機廠、車廠與終端品牌談合作：手機相簿要能用一句話找照片、車機要能聽懂連續指令，背後接的是階躍的模型，由雙方調校後隨機出貨。這類客戶原本得自建模型團隊。
cn_352	Supcon Technology Co Ltd	中控技術，流程工業自動化	客戶是石化、化工與電力廠的儀表與自動化部門。DCS 是整座工廠的中樞：控制室大屏上的溫度、壓力、閥門開度都由它調節，一旦選定就綁定數十年，換廠商等於停產改造。近年把老師傅憑經驗微調參數的操作，變成系統給出的建議值。
cn_356	Syrius Robotics (炬星科技)	倉儲 AMR	買家是第三方物流和電商的倉庫主管。機器人跟著揀貨員在貨架間走，人只負責取貨放進料箱，走位、排序和送回打包區由機器完成，倉庫不必停工改裝輸送帶，旺季加租、淡季退還。原本這段路是揀貨員推著手推車一趟趟走完。
cn_357	TAL Education Group	好未來，教育科技	買的是中小學生家長，東西是一台學習平板。孩子把數學作業拍進去，模型判對錯、指出哪一步算錯，再按課綱給同類題講解與練習。原本得靠家長自己盯，或每週送去補習班由老師批改。課外輔導業務受政策限縮後，收入重心移到這類硬體。
cn_358	TCL	家電與顯示	賣的是電視、空調、洗衣機，買家是一般家庭與通路商。AI 不單獨賣，藏在電視晶片裡做即時畫質處理：把低解析度片源放大補細節、依畫面內容調光影，過去這些只有出廠時調死的幾種模式。面板由旗下華星光電自製，電視出貨量在全球前列。
cn_359	Tencent	騰訊，社交與遊戲巨頭，自研混元大模型	混元模型不單賣，主要餵自家產品：微信的搜一搜與公眾號問答、元寶 App 的對話與檔案摘要、騰訊會議的紀錄整理，以及廣告系統自動生成素材。對外賣的是騰訊雲上的模型 API 與算力，買家多是遊戲、金融和政務客戶的技術團隊。
cn_36	Beijing Iluvatar Corex Semiconductor	天數智芯，國產通用 GPU	買家是各地算力中心、電信運營商和高校實驗室。用途是把原本插輝達卡的伺服器換成國產卡跑訓練與推論，配套得把 CUDA 寫的程式移到自家軟體堆疊。採購動機多半不是效能，而是進口高階 GPU 受出口管制、政府專案要求國產替代。
cn_360	Terminus Group (特斯聯)	智慧城市與 AIoT	客戶是地方政府、產業園區管委會和商辦業主。把一棟樓或一個園區裡各管各的門禁、電梯、空調、監控、停車設備接進同一套系統，值班人員在一個畫面看告警、派修、按人流調空調照明。原本各廠牌系統要分開開，靠保全與工程師輪班巡樓。
cn_361	Tiangong AI	崑崙萬維天工 AI	面向一般網民的免費助手 App，被拿來做的多是辦公文書：一句話產出帶排版的簡報、把資料整理成表格、寫一頁文案或做成可分享網頁，過程中自行查網頁組稿。原本這些是助理翻資料套模板拼出來。海外以 Skywork 名義營運。
cn_363	Tianjin Jinhang Computing Technology Research	航天科工計算技術研究所	
cn_364	Tongfang Knowledge Network Digital Publishing	中國知網	訂戶是高校圖書館、研究所和企業研發部門，實際使用者是寫論文、做課題申報的研究生與教師。用途是查文獻、看引證關係、做查重，AI 再往上加一層：用問句檢索、自動生成綜述並附原文出處。原本得自己逐篇下載閱讀再手工整理參考文獻。
cn_365	Topxgun Nanjing Robotics Co Ltd	拓攻，農業無人機飛控	客戶分兩種：替農民代噴農藥的植保隊，以及自己不做飛控的無人機組裝廠。作業員在地面畫出田塊範圍，飛機自己規劃航線、定高仿地飛行並按面積出藥。原本靠人背噴霧器下田，或由飛手全程手動遙控。機型已延伸到電力巡檢與物流運輸。
cn_366	Transwarp	星環科技，大數據與 AI 平台	客戶是銀行、能源國企和政府的數據部門，多半是為了替換 Oracle 等進口資料庫。做的是把散在各業務系統的交易、報表、日誌集中存放供查詢；自然語言介面讓業務人員直接問「上季某分行逾期率」，原本得排隊等 IT 寫 SQL。
cn_367	Trip.com Group	攜程，在線旅遊	賺的是機票與飯店訂單的佣金，使用者是自己訂行程的旅客。AI 接在 App 裡：輸入「帶小孩去大阪五天、預算兩萬」就排出日程並掛上可訂的航班與房型，也接客服處理改簽退票。原本旅客得自己翻攻略比價，或打電話請客服一筆筆改。
cn_369	Trunk.Tech (主線科技)	自動駕駛卡車	客戶是港口碼頭營運商和幹線物流車隊。在碼頭，無人集卡把貨櫃從岸橋下運到堆場，路線固定、全天候輪班，取代原本三班制的集卡司機；幹線則是重卡在高速上自動跟車與變道，配合車廠做前裝量產。收入來自賣車與系統，也按運輸量收服務費。
cn_370	UBTECH Robotics	優必選，人形與教育機器人	人形機器人的買家多是車廠和 3C 廠的生產技術部門，放進產線做搬箱、上料和外觀質檢的實訓，還算不上主力產能。另一條線賣給學校與科技館，用來上程式課與展示接待。原本這些工位靠派遣工輪班、質檢靠人眼看。公司長期虧損。
cn_371	UISEE (馭勢科技)	L4 無人駕駛，機場與廠區物流	客戶是機場地勤公司、汽車工廠和物流園區。無人牽引車在停機坪把行李拖車從分揀房拉到飛機旁，廠內物流車在車間之間送料，路線固定、車速不快，不上開放道路。按台按時收服務費而非賣車。原本這些活由駕駛開著電瓶車整天來回。
cn_372	ULS Robotics (傲鯊智能)	工業外骨骼	工業版賣給汽車廠、物流倉和電力公司的產線與安環部門，穿在身上的動力外骨骼在舉升、搬運時幫忙出力，減少腰背傷害與請假；航空地勤也用來搬行李。原本只能靠護腰、輪班和兩人搭檔抬。近年另推千元級的登山助力款，賣給一般消費者。
cn_374	United Imaging Healthcare	聯影醫療，醫學影像設備	買方是醫院的放射科與採購部門，過去這類設備幾乎只能向 GE、西門子買。AI 內建在機器裡不單賣：自動擺位對準器官、用演算法壓低掃描時間與輻射劑量，並在影像上圈出肺結節等可疑處交醫師複核。原本靠技師手調參數、醫師逐張翻片。
